rating,title,text,date,source_store,review_id
5,,groww from share esy sell and buy thankful all retailar.,2026-02-27,play_store,726bc6a3-dbe4-434e-bb40-1b3dc103c55e
5,,"Add charts from inception of the particular stock or index and Add weekly, monthly time frame also so that chart view from inception so that long term investors review this.",2026-02-27,play_store,c87ce64e-aa7c-43d1-b2a6-f4fd437ab308
2,,I facing a problem sometime chart will stuck.,2026-02-27,play_store,b9da71f0-e0f8-4e04-b129-282cf55e6524
5,,The app is very easy to use and understand. KYC and account opening were completed smoothly. No issues so far.”,2026-02-27,play_store,dd53a80d-edc3-4274-8bdd-ab49127dc926
1,,customer not support kisi ki sath frod ho jaye in logo ko call nahi lag sakta grow bad,2026-02-27,play_store,59e8db3e-094a-4802-91f4-690bcc4c6789
1,,"If you want to make your account balance Zero even after making profit in option trading, then open an account on groww. useless application for option trading, scalping.",2026-02-27,play_store,ec7cfb96-d348-4787-9092-8ecbc2e85c95
5,,veri nice app I like this app and you should try to this app I love and you try to should this,2026-02-27,play_store,bc9318a4-b1a2-4bd3-b435-7eb6e5e5b5ab
5,,Good app for stock investment.please reduce the fees of pledge.,2026-02-27,play_store,0fa5e820-286d-496e-aebc-7d9fc681749f
1,,apps me do chart nahi deeya hai. pahle to dikhai padta tha . others apps isse charge bhee kam lete hai aur ek sath kai chart dekh sakte hai . GROWW ME AISA KYO HAI??????,2026-02-27,play_store,03673621-196a-40c4-9b8e-9b0f23112aea
1,,very poor experience!! buy & sell orders placed delayed from the last few days but today buy order placed and it was not shown in the positions for 10 mins all my profits ended up by loss don't use groww,2026-02-27,play_store,4f09432c-b424-4259-9c5d-57ac65a27210
5,,Very grateful apps . User friendly .,2026-02-27,play_store,dc93f5f9-fa34-4d37-b07c-2d5787a2c48f
5,,this Application is very easy to use and can be uuderstood quickly,2026-02-27,play_store,b171ec4b-efe3-4f95-8cd1-437a874b43ff
1,,Trying to sell & it says update your application. My app is already updated. Scam app. No issues while buying but when its time to sell it creates all sorts of troubles.,2026-02-27,play_store,f28ecc4e-8468-4415-825f-0e3388797692
1,,losss don't waste time in stock market,2026-02-27,play_store,d9e76e3c-ab76-43f8-9fc5-5f2d56314259
5,,its nice app for stocks and trading,2026-02-27,play_store,29ccf0cc-bb75-46b5-92a7-ce54f3a4dcc1
1,,worst experience ever when I sell my trades in profit then it shows some error and my target hit at low profit and when I talk about losses then it hits suddenly.....,2026-02-27,play_store,6a0adbbd-67c1-4829-9212-a44e05fd22a8
1,,most worst app I have ever seen they just book your loss,2026-02-27,play_store,909b0566-5305-46bf-a57f-fc71e2352b4d
5,,"Great platform for beginners, easy interface, low charges, smooth transactions, and reliable investment options. Highly recommended for long-term investors.",2026-02-27,play_store,fabdbee5-61dc-468f-b2cd-0983c34c09f3
5,,grow App is doing cheating with investors in the name of pledged and unpledged OF mutual fund they mentioned interest will be charged only on amount utilise and for the period but without using money they charge pledged and unpledged amount on daily basis Plus GST I have already informed to sebi and I am planning to withdraw entire fund and transfer to Paytm money,2026-02-27,play_store,c4abeb1a-4f8a-4da9-abc4-6eaadbc04804
4,,"Your app is great! I’d like to suggest a small improvement: while reviewing GTT orders, the current market price is only visible after selecting the script and opening the popup. It would be very helpful if the market price could be displayed directly in the GTT order window, making it easier to review and quickly edit GTT orders.",2026-02-27,play_store,5981bbc2-9e5d-4569-931e-f627f8e45d53
5,,"Kindly add some new more indicators like elephant ede, Fibonacci etc and add target price , sell and buy recommendations for stocks and add paper trading features also",2026-02-27,play_store,4b4ab005-a77e-4f66-8567-c49b7e750aef
4,,app is very much easy to use and also very much simple. regular updates making the app more useful.,2026-02-27,play_store,adff0215-4249-470e-88eb-ee5ad2eaa536
1,,"very bad UI UX in this app, sometimes things just go unclickable",2026-02-27,play_store,68e754c5-70ba-4336-928c-270e57dea236
1,,if you r using groww for only mf don't upgrade to dmat. otherwise u will redeem your money only thg Grow. that fund's app redeem money more faster than grow. grow takes 2 day more time,2026-02-27,play_store,888ec6e9-0427-4c09-a637-9c6d04adcc8d
5,,groww is good investment app and broker and platform,2026-02-27,play_store,b106c95f-21df-42c6-bc87-f0699536dedb
5,,It is wonderful experience with your family.,2026-02-27,play_store,ab424df4-fc56-42b4-86a9-daec6bb200a7
5,,now a lot of improvement in the app,2026-02-27,play_store,26d22f31-dd52-4b5d-898c-171f98172f2d
5,,good & smooth trade ajent but not stailing option,2026-02-27,play_store,7338d38f-e962-4f56-ab9f-23c20f365e8f
1,,"you must address aout trailing target and stop loss which is visible on chart,show live p&l.",2026-02-27,play_store,434edf59-9bbd-476d-8052-048a6f711ffd
1,,not recommended app no Kannada language helpline app no bad app,2026-02-27,play_store,61da45f2-a474-404c-9f1a-5d740d68aea3
1,,"most worthless platform with extremely high fees for small investors, minimum brokerage is ₹5 for both buying and selling shares. Worthless platform.",2026-02-27,play_store,2743feee-cf68-4450-b50f-6e55595e630a
2,,its totally useless to pledge our share because they allow only future or intrady and also pay charges if there is way we can do swing or delivery its good,2026-02-27,play_store,e6507975-d627-48ad-9313-64fc16e555f8
5,,the equity SIP option makes investing regularly effortless and well organized.,2026-02-27,play_store,24fac3a4-7302-453e-8b53-2b6e49a12cf2
1,,it's not fast in F&O.. my suggestion kite will be better,2026-02-27,play_store,18887d3e-68a3-4f04-8a90-ad495ed12012
3,,over all very good app but broking charges on option trading it's too high,2026-02-27,play_store,023058b2-b9e1-4a6a-b1ff-58326ff500cd
1,,very slow app price not fluctuating on time,2026-02-27,play_store,542d2693-5f13-4ee7-a758-cddba4213bdd
1,,very bad app this is online pirate that's not have grow you app ka name hai groww bss ye grow hi ni karne deti,2026-02-27,play_store,ff2c3db2-dda8-4be4-bf10-cdac0edcf799
1,,One of the waste app u can't place a order on time and if u have balance in wallet even though they show u can't place a order due to insufficient money,2026-02-27,play_store,3269f039-6369-4980-a9a9-b927cfdcaf46
1,,"not showing reasondly trends, not working while selecting some times",2026-02-27,play_store,e85d416e-d59b-4eff-ab75-e3c3c95bfab7
1,,"growing app sirf hume fasane ke liye bani aap hi , share lete hi to down , per dusre k share chalte hi profit to hota hi nahi , 3 sal se paise atke hi sub red hi isse to fd jyada dedeta, or F & O to bilkul mut kerna vo hamari position k data age bhejta hi jisse bade log profit kerte hi or hum retailer humesa loss me rehte hi. or kabhi profit ho raha ho to 5 min tak server down ker deta hi jisse hum apni position kut ker k nikal na jaye . isse her bar hota hi. kyoki groww ek american app hi.",2026-02-27,play_store,7887f023-4cad-449c-94d2-7cb3233f3a41
5,,"Awesome user interface and insights, makes investing interesting",2026-02-27,play_store,274f3ee4-09d8-4457-b7be-257903ca3e29
5,,intraday brokerage jyada hai please ishko 0 karo,2026-02-27,play_store,5d36c925-83d7-494c-b4a3-7490228c5e61
5,,i feel this is the best platform to learn and get profit on stock market,2026-02-27,play_store,87c1d97b-0444-4e9c-a375-d90c6b30daa3
5,,very good experience and easy to understand,2026-02-27,play_store,cd647ffe-2e43-4a2d-9608-e94768fb024a
5,,mast aap hai bhai mera profit aab tak 5000000000 ka hoo chuka hai bhai,2026-02-27,play_store,c6922ce3-968d-411f-9c30-4490734090bc
4,,very good service on screen and very knowledgeable tips for the future thank you,2026-02-26,play_store,ac250837-75e6-42dd-96bc-e74d61ebeb9e
5,,Now turned on. No experience yet. Will do later,2026-02-26,play_store,10e74576-9f6f-4076-bbf1-699598fa93da
1,,Hacking chalti h isme .pese extra cut krta h.bahut bura app h lose hi lose krta h. manipulation bahut hi raha h.call lo ya put har jagah ko lose . hedging me bhi lose . kya manipulation ho raha h .garibo ko loot rahe h,2026-02-26,play_store,04599e7e-985b-47b1-938d-8246b985b0e2
1,,"Many times the apps get hangs and does not show wheather order is excuted or not And also open position does not show order commission bahut zyada hai math khelna bhai Zindagi achchhi tarah jeeni hai to is app mein trade mat karo. Yeh free trade aur annual fees na lene ka bolkar, kam commission ka lalach deta hai. Aise hi karte-karte maine apni achchhi zindagi kharab kar li. Is app mein trade karke kuch bhi nahi milega, bhai. Kasam se.",2026-02-26,play_store,d42acb38-187d-4742-ba14-c356c55d149a
1,,I have been using groww app since 2018. I can't set quick stop loss while scalping. That's why I have started using dhan app now,2026-02-26,play_store,acb3153e-d1c2-4e42-a717-aab3c04b99b1
1,,improve your aap......... improve your services......... improve f&o page make easy.........,2026-02-26,play_store,6d0cb19b-bc8c-4167-9a43-e4c606480181
1,,Very simple steps for account opening but very difficult to close/deactivate . I think so many groww user accounts are showing active because they are unable to delete. SEBI help you. Please Don't believe blindly any money related app and their rating.... Please keep records manually also to cross verify otherwise... .. ---00. Please check your present/ previous transaction timely.,2026-02-26,play_store,23ceac91-9bb0-4783-b498-788455204564
5,,"grow is one of the best platform for bigganers to buy and sell and u can also buy digital gold very easily. it is safe and user friendly also easy to understand, i really recomend it.",2026-02-26,play_store,9891cbe1-3174-408e-ab7b-9bcb29128d62
5,,it's a very nice app for marketing & investments...,2026-02-26,play_store,56abc45f-1825-4eb6-aeb8-2ec40945d556
4,,this app is super but that charges in quite should be less,2026-02-26,play_store,54e7f990-6934-4c1c-8517-0704f78cede2
1,,"all share are not available on groww....which available on angel one, upstox, paytm money....,..how to check I am using jenuin app or not....or is there any chanses app fraud....as now day anything will happen",2026-02-26,play_store,3a49a4e0-299b-4430-bd47-31a09be57fd5
1,,"Worst expierence in Trading when i put my order my order did not shown in the screen due to which loss occured worst app , App dosn't work properly be careful traders when you place order in Groww",2026-02-26,play_store,f0a804d7-5def-4460-a831-505d9a7f9e4d
2,,New update was actually not required. this ran the app on downsides.,2026-02-26,play_store,8675b2a1-fc80-416f-be3f-2153c8434eee
1,,"VERY INCONVENIENT!. All mutual fund purchases will be in demat format by default. Major inconvenience is there is no SWP option for damat. If you want to keep money in one liquid fund and purchase different MFs through SIP, you cannot automate by SWP and SIP combination. STP from One AMC to another AMC also NOT possible as other apps provide this. If you want SWP you have opt for SOA option before investing. To opt out of demat to SOA, I have to send physical documents their office in Bangalore.",2026-02-26,play_store,c1429a1a-817f-46b1-8b92-4825b0c2a280
5,,very Good application and ckyc completely other finance,2026-02-26,play_store,6933ed59-d3dc-43ec-89cb-7402295bafa3
4,,i don't know about it I'm new client,2026-02-26,play_store,ae30fb2d-c7aa-4eeb-9f6e-1332fe4d9cbf
1,,It takes too much time to update the payment. such sluggish response in payment processing which is main key part of trading,2026-02-26,play_store,c2b41972-1b3e-40ba-ad39-805a65089723
1,,sabse jyada charge katata hai Sabse ghatiya apps hai mera mutual fund ka Paisa abhi tak redeem nahin hua Hai,2026-02-26,play_store,adf0e59d-fbba-460a-a2e6-dedd42c115f6
3,,kindly provide more filter in screener like other availables screener.,2026-02-26,play_store,8380de84-fbe2-4870-b1be-7597cec3377f
5,,nice platform but brockrage very high please reduce Rs. 20 to 10 rs only per order,2026-02-26,play_store,eabbedbd-c296-41e8-9981-0f19ae537cf3
5,,"best apps for beginers, but please update and add indicator much more. i hope its still better in future...please",2026-02-26,play_store,f445caf2-1874-411b-8bcf-a23d39bf7674
5,,Best app for beginners who interested in stocking because its interface is very easy and accurate for understanding anythig of stock Market,2026-02-26,play_store,3105b1f5-c9cf-411a-bc7a-4b39f076633d
3,,Need more foreign countries index funds it's currently limited now in the app,2026-02-26,play_store,00338acd-4cd1-4a41-8df3-fe4e2256d5be
1,,"I really don't know, why ur app show update on the time of trading. really disgusting. automatically it becomes slow. sometimes trade index chart freeze. i bought new phone and always update the apps. but the only ur app always create problem.",2026-02-26,play_store,87bd7901-ddf7-45f8-9405-c1836bf2cf2b
4,,i love the part where general information for example in section of bonds there is clear explanation of what is bonds. But the automation(stop loss and target trade especially in intraday) confuses a lot,2026-02-26,play_store,43b980b3-3a85-45cd-aae6-5507f6434d25
5,,amount transfer nahi ho raha hai sir baki sab thik hai,2026-02-26,play_store,ca04a8e6-0495-468d-ac24-6cd36eb4a24e
5,,If the value of investment has risen to 100rs from 10000to 10100 then how could i transact that money ..t Either to bank account or to any other,2026-02-26,play_store,6ba6d2ab-6b8a-492a-a3b8-8bc9de1b1619
5,,good for everything I like this app for its simplicity and efficient use for trading stocks and most importantly mutual funds thank you for this great app,2026-02-26,play_store,d0c8082c-d4a9-4a1f-ab5a-7ad498c70b67
5,,it's good for beginners and easy to understand the all stoke and mutual funds IPOs and thank you to groww,2026-02-26,play_store,249bd6a7-3ddf-4197-a8f8-95d86bbe89ff
1,,worst app ever don't use it I sold share's of 1700 rs and recieve 1600 in account 100 rs deducted as brokrage and other charges 6-7% of total amount as charges are so huge these things happen everytime I sold share's my personal opinion is to not use this app must switch for any another app disgusting application ever That huge amount of charges make your profit in minus amount,2026-02-26,play_store,14e679ea-b9e6-47af-89e9-e52703986784
1,,grow chor h koi dusra app use bahut jyada brokerage katta h,2026-02-26,play_store,5fb06e5b-f987-4728-893d-828ed4bea98d
5,,very good app to start journey of investment easy to operate,2026-02-26,play_store,bff85fe9-ffae-43e1-bc41-1731474babca
3,,May I know why the monthly total amount is removed in the transaction history page?,2026-02-26,play_store,2fc89f2c-b0f2-4e24-98f5-5dff8fab9aaa
1,,"Brokerage Charges are Very High when you place an order in MTF, brokerage calculated on maximum % there is no upper limit, same time if you buy order in delivery they will charge maximum brokerage is 20 rs only.",2026-02-26,play_store,c15f30af-5795-44c8-958c-b2fc5082a194
4,,excellent features .only thing is option buying we cannot buy on chart by putting limit like Stoploss and target.We have to buy at market price.pls enable limit in chart.,2026-02-26,play_store,25ee1412-8306-46ee-ad39-4d876b697f36
4,,why there is no facility of trading in currency.,2026-02-26,play_store,fba74409-2db7-4d4f-9ec3-b8395242da86
1,,bekaar hai ye charges jayada leta hai or ye exit karne par or charges nhi kar na hai grow par ye account he delete kar rhe hai grow par 2 saal se ise acha sahi app hai dhan hai ye baakar hai,2026-02-25,play_store,61e5b584-f1fa-4caa-97a0-4a5dc4df079d
1,,"Fraud app. If u call the customer care then u can't reach them. Even after waiting 30 min , no one responded.They don't reply u also worst app. Application crashes every time. Fraud application. Dear new customers don't open an account on Groww.",2026-02-25,play_store,d3803243-6892-44ec-b8de-6738699e22eb
1,,there is no warning or what so ever it directly obtains all your pan and bank info without your consent..which isn't appropriate,2026-02-25,play_store,35e3fdc8-97ff-41fd-8948-786c7b608479
3,,"brokerage charges are very high, sometimes orders are placed lately. And this app runs outdated features, no trailing stop loss option.Im planning to shift another apps.",2026-02-25,play_store,c88ab07a-5aab-41ee-ad92-9e740b6f6fad
5,,It is difficult to change the trailing stoploss like this. I want to use it in a simple way like what is available in Angel One.,2026-02-25,play_store,9000c6f9-08bf-4bc8-9836-8c7c7dccc5ad
5,,hi groww ej bast l lak im back ej bast groww,2026-02-25,play_store,dfe99b0e-8319-4417-896d-3f4f84248fe0
5,,no font change options...app letters not bright,2026-02-25,play_store,3aaf596b-c588-455a-a29f-fb34b7c40b63
2,,"please add option daily, weekly sip in mutual funds",2026-02-25,play_store,0ce6be7f-ac30-4ce3-a5e4-e964f3570847
1,,Many times I see digital manipulation at this place during exit profit convert in to loss.,2026-02-25,play_store,1b0c1b3c-b9f2-49a4-9510-a7f517b17d36
5,,mast hai bhai treding kr mamle mai Mai ise 2022 se use karta hu bahut achha experience hai ismai,2026-02-25,play_store,675f3d5a-5ca5-47dc-bb1a-fd9290079945
5,,"alles hängt von man zu man ab.ich finde diese seite irgendwie besser als andere.so, Ja stock Markt braucht besser nicht nur zeit,sondern auch geld.Man kann selbst studieren und dann weitere optionen zu nehmen.Das ist alles.Hole ich wieder, Stock Markt bedeutet Risk,Bitte auchten Sie auf.",2026-02-25,play_store,e205cec4-c06d-40a5-8636-04c395a587e9
5,,good but charge bahut hai baad me band kar duga,2026-02-25,play_store,cab8aa24-1926-4a59-8da6-3f7e86ae8b7c
4,,plz update how rent my stock plz update sblm facility in app,2026-02-25,play_store,662d0145-ae80-465e-bea7-4d6d17737a37
1,,"brokerage is soo high, shifting to zerodha",2026-02-25,play_store,e693bb7d-8f94-4f1e-a06b-cc361ad64413
5,,"very good, sandhiya mobiles , pallipat, THIRUVALLU pin 631207.",2026-02-25,play_store,1875fed1-62bc-44f9-a8f2-d1abb962337e
1,,mutual fund allocation me long wait karna padta hai .app bahut hi slow chalta hai aur app hang bahut karta hai,2026-02-25,play_store,87168c1a-a0e4-4d24-b3d4-e9ce64cf7d61
1,,Very very worst Oi and Oi cheg not show and not support wors,2026-02-25,play_store,7a5b394b-7f19-4160-b191-e84c122251b1
5,,good service all service publicly fight all friend good service enjoy the cell,2026-02-25,play_store,a7a8dd5d-8d8f-4480-ac8f-d384ef32ea38
2,,not working... multiple taps to open a share under holdings.,2026-02-25,play_store,f26ae635-fab5-4da2-9cc4-7711c00d3402
1,,it's a scam in the pledge they will scam daily they will take the deposit if it's negative ...,2026-02-25,play_store,b30ddaf6-4898-4fa2-b29c-1e4771d40a4c
2,,brokarage charges to high it's take to High charges for buying saling please low the charges for for new learners and for new youth,2026-02-25,play_store,b2a75943-48c8-4f42-a254-25649762325b
1,,intraday wala future Sahi Nahin Hai ismein why wala Sahi kijiye ismein Ek lot do lot wala system Jaise engine one Mein future hai aise hi feature Rahane chahie apps ke,2026-02-25,play_store,1be17db6-f07a-4db3-af75-9a1a04846166
5,,good app for summarising all portfolio in one place,2026-02-25,play_store,4207a69b-f955-4de0-ae07-dec6db467216
5,,good app. But some more features and reports to be added/upgraded. for ex. stock name to be given in the report of balance stt.,2026-02-25,play_store,74f9ffa9-d3be-4870-affe-bd53a8eb3c65
5,,very good and very app thank you,2026-02-25,play_store,5ed19181-e755-448a-b3f0-d893b100a972
1,,"worst customer service and worst management system this app fraud my account balance 7,28,000 fraud kardiya don't trust this app and paid reviews I'm following Jan 28 from 2026 but no one responds perfectly",2026-02-25,play_store,751038a6-b0b3-4d72-bb9b-77f105c43e50
5,,It is the best for my life.,2026-02-25,play_store,a8a1b1e2-f6b5-4581-aab1-49a6744725a6
5,,Best way of invest but Charge more then Other Apps,2026-02-25,play_store,3328ac94-1e9f-4f2e-8cfd-d1c11f90c87b
1,,"they don't provide enough tools to do TA,one of my favourite broker, now giving worst experience",2026-02-25,play_store,404541e2-f701-43cf-ae4b-5b12880a7333
1,,very worst customer support.. please don't use this rubbish App,2026-02-25,play_store,624fc13c-c814-4d4c-a4bc-47184a8f92ce
5,,really is good app and get win money apportunity for you,2026-02-25,play_store,f64c624a-ca82-4b42-8b7e-f9cc01d7c69e
3,,"Dear Grow Team, I didnt like the UI interface it's very difficult to know portfolio details and profit loss details share charges details as compared to other share brokers Need to be inhance",2026-02-25,play_store,2e62e79e-4981-4e71-928c-21fc0eb24b3c
1,,"who ever want to do interday trading, please don't do in this app it's not good at all, if you want to lose money,you can try this app!",2026-02-25,play_store,a2b1268a-3faa-46d4-8503-d7df4cd37a09
3,,"Moderate to good app. good for long term holding. bad for intraday trading / margin trading. they are still the slower than the big competitors (like big banks). I would have given 5 stars if there was an option to increase the font size in the app. it should be customisable. the fonts are for ants, not for human eyes.",2026-02-25,play_store,9331fda0-72d7-49e4-aaa9-8524a3e0cda9
1,,all are fake fraud are in market shows different practical different,2026-02-25,play_store,1ce7d1e3-00e1-4041-a25c-c51322a5d1c2
5,,This is a great app for trading.,2026-02-25,play_store,bcaa015f-f266-4c36-8fa8-54a3de94a74a
5,,Considered a trustworthy platform by many users,2026-02-25,play_store,7e178f76-0074-47cd-ba8b-304a5fd06a9e
3,,"i agree that groww has smooth ui, but there is no gtt order option in mtf, too much high charges, this make unhappy",2026-02-25,play_store,af928a03-9685-43a9-a056-2eb2caec5484
4,,good app but F&o charges is very high,2026-02-25,play_store,6fb9e422-074b-4ef3-bb3a-5eb4906eefea
5,,"very easy to operate, prescise data and safe and user friendly, Thanks to Groww team",2026-02-25,play_store,39eb7c7a-6294-4076-955f-95cac4b623b6
1,,not giving me any option to delete my account trying for months now,2026-02-24,play_store,ae54e5fa-d80d-4d82-aa3a-709609609afa
1,,wrost app the fraud with new demat account holder if you place any buy order on market place then the show your purchase on very high rate if you are new then the and you place any buy order in many lots they convert into many purchase and sale order it's impact the charges many times from us in only one order secondary if you exit from any your purchase order by press exit then they again show sale order in down price in have record if any one need i request to sebi please stick action on this,2026-02-24,play_store,6182e073-642e-4d84-a33a-bdd429481fd7
1,,lower down ur brokerage charges for future and option. now ur profitable company don't waste money of trader,2026-02-24,play_store,5ac1d9e7-37a0-442b-ad63-55e7e5a676fb
1,,it's cheater app. taking 75rs on every buy+sale .0.2% extra charges,2026-02-24,play_store,8b15e7ee-8418-4f0e-a01f-41137e311619
1,,please provide all the indicator n open interest profile in scalper mode . indicator is very limited. n volume n vwap should work like dhammm app,2026-02-24,play_store,78b4bf0e-4741-4ffa-823e-d64fc2566f6c
1,,"very bad costumer support and very slow Oder process , no time money withdrawal",2026-02-24,play_store,dc9ceb97-c7a8-4490-b2c0-d82d017e4ab2
5,,excellent investment app and easy to use.,2026-02-24,play_store,eb888d17-7d88-4185-81f4-b261b608b413
5,,"thanks you grow bhut jaldi order placed ho jate h aur km payment bhi hum call put jayda ki buy kar skte h apke isme loan suvidha bhi bhut acchi h ...... please ............................ ........................................................................ ................................................................................ .............................,..................... ............................................ ...............................",2026-02-24,play_store,ae860ec3-7a3c-479f-aca4-93c158706e48
1,,"Very bad service, my amount is deducted, and invested amount showing wrong. also not supporting customer care.",2026-02-24,play_store,050f1381-4b16-4cd2-8adb-0cf5d677ee87
1,,bakwas app don't use always lacking and not exactly sl work,2026-02-24,play_store,60394038-c002-4b65-88ca-15de02c8ac37
1,,this is froud app froud service please no insttal this app Mera 10000 rs ka withdraw nhi hua froud app froud app froud app froud app froud app ye 1 star ke layak bhi nhi,2026-02-24,play_store,8e90f6b2-37e2-4202-9b58-e882a34a3743
3,,the app has a glitch on multiple location I have faced and issue of an order not getting executed ultimately getting into our losses which the company does not pay back to us and The reason from the executive is given that the app is not updated this sounds very silly illogical irrelevant to the issue of order execution,2026-02-24,play_store,92874555-c567-4674-b008-09b2c12cffc8
1,,worst application for option trading..square off open positions in FnO section without client permission just for there brokerage...and 0 response from customer care team... useless app with useless customer support 0*... BIG BIG fraud application,2026-02-24,play_store,828d1895-ded3-403f-b1eb-05e1e0caef10
5,,too much confidential and user friendly app,2026-02-24,play_store,90a63f91-f1d2-49e9-862a-b4db2c6947d9
5,,BILKUL SMOOTH APP HH NO LAG ISSUE,2026-02-24,play_store,a8523797-6091-441f-86cc-cdfd5437949f
1,,"charges are more ,don't use MTF taking more charges",2026-02-24,play_store,6c71451f-0f99-4635-bc53-e6dea1546ea1
1,,"2 days plus amount and 3rd day total loss , waste app , I loss 2lakh nearly, plz don't play ,save your time and money",2026-02-24,play_store,8417bbb2-4814-45c1-b8cc-06f49f85d384
5,,Ashutosh thanks for guidance and prompt service. resolved my query thanks a lot,2026-02-24,play_store,75eff744-4783-45b0-b8d7-dae6d51c20a9
5,,"good app, all market and mutual fund at on place",2026-02-24,play_store,67e08a58-8ced-4d1c-b76f-ccaffe394a11
2,,very high brokerage and stop loss triling is not available,2026-02-24,play_store,e72a842f-64f6-470e-a177-00e247a44cb6
3,,Hi Myself Deepika Pandit I am facing issue while creating account. There is this last step that says proceed to eSign no matter how many times I clicked on it tge only response that I hot was try again later . I am stucked in that page for past 2 days . I also deleted the app and re-download it but no progress. I don't know what to do now . I hope that you go through this issue of mine and help me to resolve it . Thank you,2026-02-24,play_store,2d45187e-95d6-4c5d-b9e8-17ab67cf58c7
1,,Always making it too late for withdrawal. When it's an emergency we are unable to draw that amount. Fix it soon,2026-02-24,play_store,0b386251-a996-47d6-94c9-a8fd4e76202a
5,,nice service best app in the trading,2026-02-24,play_store,114596b8-6389-441e-954a-a1c4889f9546
2,,nice apps highest brokage don't download this app,2026-02-24,play_store,a764d913-e3d1-4494-9066-6f19686c994d
5,,app is Slow performence Cart Open Is Slow,2026-02-24,play_store,4f12bf09-3d22-4b00-b9d3-7a159a35eb06
5,,Super easy to use. I just hope it is there for the long run..,2026-02-24,play_store,a70ba5d3-41c8-4fdb-a7ec-418538c333ba
4,,All the basic features are useful. The one thing I miss is the custom portfolio split for mutual funds similar to stocks. I want to categorise and see how my funds are performing. If this is added then it's a wholesome package. This would allow me to bring all my funds into groww and use this as my only investment app.,2026-02-24,play_store,b47bf634-b18c-4716-9e2e-aa3d8579fd65
5,,User Friendly For New Investors But some stools need to add,2026-02-23,play_store,077c72f4-19ca-4c4d-9af6-3da36a77b174
1,,"customer care service is also very very poor, ivr talking 15 minutes, never contact on call with customer care",2026-02-23,play_store,818812ae-d939-4b70-8c89-98db1885646e
5,,Excellent update !! now SL & Tgt both available at Buy order. Very nice app for Detailed Stock Analysis,2026-02-23,play_store,c469e455-497b-46e7-b60e-6dc1c03b5bf0
4,,"app is very good, please add option to change the expiry date in scalper mode.",2026-02-23,play_store,48d70c30-75d6-488b-aa26-c07c493c5465
1,,groww shared my mobile number to give tips giving cheap institutes for extra money,2026-02-23,play_store,e8dde089-be58-444a-9bdd-b4363b06604d
5,,best option & share buy sell esliye quick onder please time update,2026-02-23,play_store,2946f091-354c-4701-b350-2137c66716a4
1,,worst app whenever you take some trades it will suck your all capital...why..groww...traders are treated as fools by groww...hell with such faulty app,2026-02-23,play_store,bc10f360-eb2d-404a-8015-bc7457ee7e8e
5,,"Nice, keep it up and keep it simple,,best in compared to other stock apps",2026-02-23,play_store,5ae3b481-1810-4dcd-b09b-9f0ad3ddd148
5,,"Brokerage fees are too high. please consider it, and make it reasonable.Please start SWP option on app.",2026-02-23,play_store,e9eb9164-fd18-4b38-8cb9-7e155cd44864
4,,nice and smooth app with good interface.,2026-02-23,play_store,ea7444ba-2da9-4bd1-bb58-debcb1fa00a0
3,,the problem is with the intraday trading and nse and bse units it taking to much time for a withdrawal,2026-02-23,play_store,84aa13f9-b93a-47b8-a8d9-eca669530df0
5,,"it is interesting and fully doubted that whenever (precisely every time) I book the profit on reflecting the amount/share price, I never got the same. unspecified profit and loss always book in favour of GROWW.",2026-02-23,play_store,9fc0e4bb-404d-47f8-8b5d-1e2ac7dc4250
5,,Love the experience But can u introduce in edit short with date of investment it can be helpful in knowing the actual growth of mutual fund,2026-02-23,play_store,3ed7addd-292d-4eb5-8e1f-b0d05e3ac12b
4,,we should invest with the Groww app. This app is trustworthy.,2026-02-23,play_store,f99e67b4-422d-42c7-97a8-572cd124c168
1,,this app charges are very high . never open account with grow. ye app trader ko kha jata hai. aap kabhi ismein pesa nahi bana sakte,2026-02-23,play_store,9e66095a-1132-4055-bcbf-1d7f2ad1ceb3
1,,on of the worst trading app.. don't go with numbers.. worst app h ye..and long term investment k liye aur b worst.... redeem krte waqt ye apko itta ghumainge....! go for better options,2026-02-23,play_store,abc21b29-e7da-45eb-9832-801877374e9f
5,,excellent app. but please add Stop loss option for mtf share also....,2026-02-23,play_store,ebc524d0-a81d-4d42-9bac-b2a3435fbdb9
1,,grow or market mila huya he....sab scam chal raha hai.... don't you use grow...,2026-02-23,play_store,28e5c9b4-c70a-475c-9f15-bfbd30f90b5b
5,,"it's very helpful app, I Recvested all of you please download this app",2026-02-23,play_store,3478163b-62fe-4fdf-896b-87cbaf07ac0c
5,,notification is out standings & handle easy,2026-02-23,play_store,5d4b5dd0-5702-4ec8-83f2-456afd8ef313
5,,any suggestions for current market status which is best,2026-02-23,play_store,7b702c30-506b-4dd2-a0af-c57d465e10bc
1,,"we're just tax paying on this grow app.. lol there's not profit only paying just taxes, gst, cst, etc...",2026-02-23,play_store,25800598-601c-4cf4-9b80-b18a2f6fba1c
5,,very very safe and secure app I like it,2026-02-23,play_store,5187f7fe-b431-47cd-a429-23174deb4d80
5,,"Good in service, trusted for future investment",2026-02-23,play_store,838313e1-1aec-4e01-bb02-58159f5976f4
4,,"like this app, but the recent update has messed it up. The option to go to the stock page from holdings is not working properly. Please rectify it.",2026-02-23,play_store,948afed3-fc2d-45d2-804f-24f16a679549
